EmployeeId,UniqueCode,NetworkId,firstname,middlename,lastname,nameprefix,namesuffix,preferredname,department,division,orgunitnumber,companycode,companynumber,hierarchy,location,locationName,manageremployeenumber,managerfirstname,managerlastname,managermiddlename,workemail,workphone,extension,fax,mobile,pager,secondaryphone,title,employeetype,employeetypedescription,regtempin,fulltimeparttimein,status,employeestatusdescription,Street,City,Province,zipcode,userstate,region,country,approver,delegate,jobcode,costcentername,costcentercode,sunrisedate,sunsetdate,vacationstart,vacationend,mailcode,hiredate,terminationdate,lastdayworked,contractstartdate,contractenddate,lastperformancereviewdate,lastperformancereviewresult,standardhours,shiftcode,shiftname,dom_intl_in,TerminationDate
2530,RM2530,RMcMahon,Robert,,McMahon,,,,Cash Planning and Management,Corporate Strategy and Planning,7,Cash,CASH7,4,Newyork City,,2487,BRENDAN,MORAN,,Robert.McMahon@sec.com,,,,,,,Associate Cash Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R7,IACCC07,IACCC07,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
1097,KB1097,KBlake,Katell,,Blake,,,Katie,Client Development Group,Business Banking,1,BBM,BBM1,3,Newyork City,,1068,Amal,Wolfe,,Katell.Blake@sec.com,768-230-0939,X23424,,7795572091,,,Vice President Business Development,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1068,,M1,IACCC01,IACCC01,,,,,,6/12/2001,,,,,,,,2,Regular,Domestic,
1104,OW1104,OWilliams,Olivia,,Williams,,,,Client Development Group,Business Banking,1,BBM,BBM1,4,Newyork City,,1097,Katell,Blake,,Olivia.Williams@sec.com,645-155-6807,X2323,,,,,Associate Client Relations,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1097,,R1,IACCC01,IACCC01,,,,,,7/18/2001,,,,,,,,2,Regular,Domestic,
1129,RH1129,RHutchinson,Ray,,Hutchinson,,,,Client Development Group,Business Banking,1,BBM,BBM1,4,Newyork City,,1097,Katell,Blake,,Ray.Hutchinson@sec.com,926-470-5373,X44432,,020 7695 7458,,,Associate Client Relations,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1097,,R1,IACCC01,IACCC01,,,,,,8/1/2009,,,,,,,,2,Regular,Domestic,
1142,AM1142,AMorgan,Anastasia,,Morgan,,,Ana,Client Development Group,Business Banking,1,BBM,BBM1,4,Newyork City,,1097,Katell,Blake,,Anastasia.Morgan@sec.com,742-267-2838,X2313,,,,,Associate Client Relations,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1097,,R1,IACCC01,IACCC01,,7/1/2011,,,,8/1/2009,,,,,,,,2,Regular,Domestic,
2335,DB2335,DBarry,Donna,,Barry,,,,Comodities,Global Markets,15,GMKT,GMKT15,3,Newyork City,,1078,Erich,Vazquez,,Donna.Barry@sec.com,,,,020 7695 6493,,,Vice President Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2534,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2336,UA2336,UArigho,Ursula,,Arigho,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Ursula.Arigho@sec.com,,,,,,,Associate Vice President Commodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2534,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2337,CD2337,CDuffy,Carole,,Duffy,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Carole.Duffy@sec.com,,,,,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2534,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2384,DC2384,DCronin,Deborah,,Cronin,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Deborah.Cronin@sec.com,,,,0207 695 8151 / 07500101133,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2385,AW2385,AWalsh,Aidan,,Walsh,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Aidan.Walsh@sec.com,,,,,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2386,FM2386,FMurphy,Frances,,Murphy,,,,Comodities,Global Markets,15,GMKT,GMKT15,2,Newyork City,,2335,Donna,Barry,,Frances.Murphy@sec.com,,,,020 7695 0980 / 07825227187,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2387,DM2387,DMateer,David,,Mateer,,,Dave,Comodities,Global Markets,15,GMKT,GMKT15,3,Newyork City,,2335,Donna,Barry,,David.Mateer@sec.com,,,,,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2388,ES2388,ESmith,Eimear,,Smith,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Eimear.Smith@sec.com,,,,,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2389,MO2389,MO'Hare,Marcelo,,O'Hare,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Marcelo.O'Hare@sec.com,,,,02476 439 552,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2390,RB2390,RBohan,Roslyn,,Bohan,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Roslyn.Bohan@sec.com,,,,2076956100,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2391,GN2391,GNi Chearbhaill,Grainne,,Ni Chearbhaill,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Grainne.Ni Chearbhaill@sec.com,,,,+ 44 207 695 4469,,,Associate Comodities Market,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2392,AF2392,AForan,Anthony,,Foran,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Anthony.Foran@sec.com,,,,020 7695 4415,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2393,EB2393,EBrachtl,Ellen,,Brachtl,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Ellen.Brachtl@sec.com,,,,,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2441,CF2441,CFoley,Ciaran,,Foley,,,,Comodities,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2335,Donna,Barry,,Ciaran.Foley@sec.com,,,,,,,Associate Comodities Market,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2681,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1081,RP1081,RPowers,Reuben,,Powers,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,3,Los Angeles,,1076,Daquan,Petty,S,Reuben.Powers@sec.com,153-761-4213,,,01252 2801100,,,Vice President Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1409,,M5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1110,HC1110,HCampos,Hakeem,,Campos,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Hakeem.Campos@sec.com,382-562-7269,,,01522 348 500,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1409,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1124,KR1124,KRoman,Kylynn,,Roman,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Kylynn.Roman@sec.com,126-782-1523,,,01303 242638,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1150,XG1150,XGallagher,Xaviera,,Gallagher,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Xaviera.Gallagher@sec.com,722-751-7064,,,020 8699 7977,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1107,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1152,AS1152,AStevenson,Avye,,Stevenson,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Avye.Stevenson@sec.com,925-274-4844,,,028 9049 3028,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1184,TW1184,TWoods,Taylor,,Woods,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Taylor.Woods@sec.com,615-324-8970,,,0207 267 9286,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1197,LD1197,LDavid,Lucas,,David,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Lucas.David@sec.com,395-165-4726,,,0116 263 1153,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,M5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1221,KB1221,KBlack,Kiayada,,Black,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Kiayada.Black@sec.com,255-676-8506,,,01276 65928,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1222,DC1222,DCunningham,Dacey,,Cunningham,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Dacey.Cunningham@sec.com,332-740-8174,,,01373 453554,,,Vice President Associate Payroll Processing Admin,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1241,IS1241,ISparks,Ian,,Sparks,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Ian.Sparks@sec.com,548-956-8885,,,020 7384 1606,,,Vice President Associate Payroll Processing Admin,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1245,CW1245,CWells,Carly,,Wells,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Carly.Wells@sec.com,868-485-7668,,,020 7385 4712,,,Vice President Associate Payroll Processing Admin,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1108,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1588,BC1588,BCodd,Bethany,J,Codd,,,Beth,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Bethany.Codd@sec.com,153-761-4213,,,020 8305 2519,,,Vice President Associate Payroll Processing Admin,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1107,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1589,CF1589,CFlood,Cody,,Flood,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Cody.Flood@sec.com,382-562-7269,,,01472 241900,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1306,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1590,BG1590,BGalvin,Bruce,,Galvin,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Bruce.Galvin@sec.com,126-782-1523,,,01493 330313,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1306,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1591,JG1591,JGriffin,Jorge,,Griffin,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Jorge.Griffin@sec.com,722-751-7064,,,01483 575357,,,Vice President Associate Payroll Processing Admin,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1306,,M5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1592,LK1592,LKelly,Luke,,Kelly,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Luke.Kelly@sec.com,925-274-4844,,,01287 638 081,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1306,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1593,WM1593,WMolony,Walter,,Molony,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Walter.Molony@sec.com,615-324-8970,,,01473 286660,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1306,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1594,SM1594,SMaguire,Shannon,,Maguire,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Shannon.Maguire@sec.com,395-165-4726,,,01422 342265,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1306,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1605,JF1605,JFlaherty,Jeremiah,,Flaherty,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Jeremiah.Flaherty@sec.com,,,,01440 708043,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1660,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1606,JH1606,JHusselbury,Jerry,,Husselbury,,,,Compensation and Bonuses,Corporate Human Resources,5,HR,HR5,4,Los Angeles,,1081,Reuben,Powers,,Jerry.Husselbury@sec.com,,,,020 8561 3321 ,,,Associate Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1660,,R5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1045,FW1045,FWALKER,FAHAD,,WALKER,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,3,Dallas,,1005,TERRY,MERRITT,S,FAHAD.WALKER@sec.com,3234561234,,,0161 426 4200,,,Vice President Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,4/21/2000,,,,,,,,2,Regular,Domestic,
1047,BL1047,BLEE,BRYAN,,LEE,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,BRYAN.LEE@sec.com,8901238967,,,01622 892072,,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,5/23/2001,,,,,,,,2,Regular,Domestic,
1049,BH1049,BHALL,BOBBY,Bob,HALL,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,BOBBY.HALL@sec.com,7081922134,,,01865 765437,,3332134433,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,5/6/2001,,,,,,,,2,Regular,Domestic,
1051,HY1051,HYOUNG,HARRY,,YOUNG,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,HARRY.YOUNG@sec.com,3236789012,,,,,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,5/7/2002,,,,,,,,2,Regular,Domestic,
1053,VK1053,VKRISHNAMURTY,VEENA,,KRISHNAMURTY,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,VEENA.KRISHNAMURTY@sec.com,,X2134,,0191 215 0480,3343332133,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,8/23/2001,,,,,,,,2,Regular,Domestic,
1055,PK1055,PKING,PRIYA,,KING,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,PRIYA.KING@sec.com,,X3124,,0161 740 5738,,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,M2,IACCC02,IACCC02,,,,,,8/21/1997,,,,,,,,2,Regular,Domestic,
1057,JL1057,JLOPEZ,JUAN,,LOPEZ,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,JUAN.LOPEZ@sec.com,,X4567,,01489 790452,,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,9/22/2001,,,,,,,,2,Regular,Domestic,
1059,AS1059,ASCOTT,AARON,,SCOTT,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,AARON.SCOTT@sec.com,,X3124,,01634 382400,,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,9/23/2002,,,,,,,,2,Regular,Domestic,
1061,AW1061,AWARD,ABDUL,,WARD,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,ABDUL.WARD@sec.com,,8976,,020 8201 3078,,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,8/19/2003,,,,,,,,2,Regular,Domestic,
1407,JB1407,JBirney,James,S,Birney,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,James.Birney@sec.com,21456789021,6577,,01432 352323,3332123444,,Associate Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,,R2,IACCC02,IACCC02,,,,,,8/8/2001,,,,,,,,2,Regular,Domestic,
1616,SM1616,SMcConnell,Samantha,,McConnell,,,,Compliance Risk,Corporate Risk,2,CMP,CMP2,4,Dallas,,1045,Fahad,Walker,,Samantha.McConnell@sec.com,,5432,,020 8789 0645,,,Associate Compliance Risk,FT,FullTime,Regular,,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1072,,R2,IACCC02,IACCC02,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
1811,AF1811,AFeighery,Audrey,,Feighery,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,3,Newyork City,,1810,Antoinette,Denvir,,Audrey.Feighery@sec.com,,,,0191 456 9901,,,Vice President Consumer and SBA Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1812,AF1812,AFarmer,Annick,,Farmer,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Annick.Farmer@sec.com,,,,02476 439 430,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1813,AG1813,AGlynn,Ann,,Glynn,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Ann.Glynn@sec.com,,,,02476 439 337,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1814,AH1814,AHegarty,Aileen,,Hegarty,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Aileen.Hegarty@sec.com,,,,7824383242,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1815,AL1815,ALeonard,Anne,,Leonard,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Anne.Leonard@sec.com,,,,020 7695 5437,,,Associate SBA Loan Specialist,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1816,AM1816,AMcNamara,Aidan,,McNamara,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Aidan.McNamara@sec.com,,,,,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1817,AM1817,AMooney,Assumpta,,Mooney,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Assumpta.Mooney@sec.com,,,,0207 695 5348,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1845,BL1845,BLong,Brendan,,Long,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Brendan.Long@sec.com,,,,,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2021,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1846,BL1846,BLynch,Bruce,,Lynch,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Bruce.Lynch@sec.com,,,,57034,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2021,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1847,BL1847,BLall,Billy,,Lall,,,,Consumer and small business Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1811,Audrey,Feighery,,Billy.Lall@sec.com,,,,,,,Associate SBA Loan Specialist,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2021,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
